YearWeekISO;ReportingCountry;Denominator;NumberDosesReceived;NumberDosesExported;FirstDose;FirstDoseRefused;SecondDose;DoseAdditional1;DoseAdditional2;DoseAdditional3;UnknownDose;Region;TargetGroup;Vaccine;Population
2021-W26;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W26;AT;683584;0;0;24441;;20490;11;0;0;0;AT;Age18_24;COM;8932664
2021-W26;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W26;AT;683584;0;0;454;;2172;1;0;0;0;AT;Age18_24;AZ;8932664
2021-W26;AT;683584;0;0;3;;0;0;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W26;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W26;AT;683584;0;0;0;;0;0;0;0;10;AT;Age18_24;UNK;8932664
2021-W26;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W26;AT;683584;0;0;896;;2606;4;0;0;0;AT;Age18_24;MOD;8932664
2021-W26;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W26;AT;683584;0;0;8060;;3;0;0;0;0;AT;Age18_24;JANSS;8932664
2021-W26;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W26;AT;3002329;0;0;1475;;17152;11;1;0;0;AT;Age25_49;AZ;8932664
2021-W26;AT;3002329;0;0;4;;1;0;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W26;AT;3002329;0;0;12475;;7;6;0;0;0;AT;Age25_49;JANSS;8932664
2021-W26;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W26;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W26;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W26;AT;3002329;0;0;0;;0;0;0;0;80;AT;Age25_49;UNK;8932664
2021-W26;AT;3002329;0;0;9378;;19532;18;0;0;0;AT;Age25_49;MOD;8932664
2021-W26;AT;3002329;0;0;79715;;122694;62;3;0;0;AT;Age25_49;COM;8932664
2021-W26;AT;3002329;0;0;2;;3;0;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W26;AT;1399348;0;0;3245;;13444;8;0;0;0;AT;Age50_59;MOD;8932664
2021-W26;AT;1399348;0;0;1;;1;0;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W26;AT;1399348;0;0;785;;13907;1;2;0;0;AT;Age50_59;AZ;8932664
2021-W26;AT;1399348;0;0;3628;;5;0;0;0;0;AT;Age50_59;JANSS;8932664
2021-W26;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
2021-W26;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W26;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W26;AT;1399348;0;0;0;;0;0;0;0;22;AT;Age50_59;UNK;8932664
2021-W26;AT;1399348;0;0;13323;;70871;36;0;0;0;AT;Age50_59;COM;8932664
2021-W26;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W26;AT;1399348;0;0;0;;1;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8932664
2021-W26;AT;428300;0;0;2;;0;0;0;0;0;AT;Age5_9;MOD;8932664
2021-W26;AT;428300;0;0;3;;0;0;0;0;0;AT;Age5_9;AZ;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8932664
2021-W26;AT;428300;0;0;6;;2;0;0;0;0;AT;Age5_9;COM;8932664
2021-W26;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;JANSS;8932664
2021-W26;AT;1047888;0;0;7180;;41432;34;0;0;0;AT;Age60_69;COM;8932664
2021-W26;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8932664
2021-W26;AT;1047888;0;0;0;;1;0;0;0;0;AT;Age60_69;MODBA.1;8932664
2021-W26;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;NVXD;8932664
2021-W26;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8932664
2021-W26;AT;1047888;0;0;0;;2;0;0;0;0;AT;Age60_69;COMBA.1;8932664
2021-W26;AT;1047888;0;0;1138;;1;6;0;0;0;AT;Age60_69;JANSS;8932664
2021-W26;AT;1047888;0;0;0;;0;0;0;0;28;AT;Age60_69;UNK;8932664
2021-W26;AT;1047888;0;0;193;;28254;4;0;0;0;AT;Age60_69;AZ;8932664
2021-W26;AT;1047888;0;0;1245;;8815;4;0;0;0;AT;Age60_69;MOD;8932664
2021-W26;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8932664
2021-W26;AT;753524;0;0;602;;1;2;0;0;0;AT;Age70_79;JANSS;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.1;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8932664
2021-W26;AT;753524;0;0;132;;39471;6;0;0;0;AT;Age70_79;AZ;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;NVXD;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8932664
2021-W26;AT;753524;0;0;3290;;10297;25;0;0;0;AT;Age70_79;COM;8932664
2021-W26;AT;753524;0;0;0;;0;0;0;0;22;AT;Age70_79;UNK;8932664
2021-W26;AT;753524;0;0;532;;822;1;0;0;0;AT;Age70_79;MOD;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;6;AT;Age80+;UNK;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;NVXD;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8932664
2021-W26;AT;502105;0;0;308;;0;1;0;0;0;AT;Age80+;JANSS;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.1;8932664
2021-W26;AT;502105;0;0;72;;3533;4;0;0;0;AT;Age80+;AZ;8932664
2021-W26;AT;502105;0;0;198;;244;0;0;0;0;AT;Age80+;MOD;8932664
2021-W26;AT;502105;0;0;1591;;3260;13;0;0;0;AT;Age80+;COM;8932664
2021-W26;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8932664
2021-W26;AT;1543886;0;0;27107;;5137;1;0;0;0;AT;Age<18;COM;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8932664
2021-W26;AT;1543886;0;0;8;;49;0;0;0;0;AT;Age<18;MOD;8932664
2021-W26;AT;1543886;0;0;18;;22;0;0;0;0;AT;Age<18;AZ;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.1;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8932664
2021-W26;AT;1543886;0;0;28;;0;0;0;0;0;AT;Age<18;JANSS;8932664
2021-W26;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;NVXD;8932664
2021-W27;AT;7388778;0;0;1;;0;0;0;0;0;AT;ALL;MODBA.1;8932664
2021-W27;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W27;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W27;AT;7388778;0;0;0;;0;0;0;0;177;AT;ALL;UNK;8932664
2021-W27;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W27;AT;7388778;0;0;10;;9;0;0;0;0;AT;ALL;COMBA.1;8932664
2021-W27;AT;7388778;0;0;0;;2;0;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W27;AT;433755;0;0;12;;2;0;0;0;0;AT;Age0_4;COM;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W27;AT;433755;0;0;1;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W27;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8932664
2021-W27;AT;423433;0;0;5332;;2349;1;0;0;0;AT;Age10_14;COM;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;NVXD;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8932664
2021-W27;AT;423433;0;0;1;;0;0;0;0;0;AT;Age10_14;AZ;8932664
2021-W27;AT;423433;0;0;8;;2;0;0;0;0;AT;Age10_14;MOD;8932664
2021-W27;AT;423433;0;0;3;;0;0;0;0;0;AT;Age10_14;JANSS;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8932664
2021-W27;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8932664
2021-W27;AT;258398;0;0;31;;0;0;0;0;0;AT;Age15_17;JANSS;8932664
2021-W27;AT;258398;0;0;6;;22;0;0;0;0;AT;Age15_17;AZ;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;NVXD;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8932664
2021-W27;AT;258398;0;0;10584;;6010;3;0;0;0;AT;Age15_17;COM;8932664
2021-W27;AT;258398;0;0;7;;28;0;0;0;0;AT;Age15_17;MOD;8932664
2021-W27;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8932664
2021-W27;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W27;AT;683584;0;0;425;;2452;4;0;0;0;AT;Age18_24;AZ;8932664
2021-W27;AT;683584;0;0;1449;;2983;0;0;0;0;AT;Age18_24;MOD;8932664
2021-W27;AT;683584;0;0;1;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W27;AT;683584;0;0;0;;0;0;0;0;12;AT;Age18_24;UNK;8932664
2021-W27;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W27;AT;683584;0;0;7928;;3;4;0;0;0;AT;Age18_24;JANSS;8932664
2021-W27;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W27;AT;683584;0;0;25080;;21689;15;1;0;0;AT;Age18_24;COM;8932664
2021-W27;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W27;AT;683584;0;0;1;;0;0;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W27;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W27;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W27;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W27;AT;3002329;0;0;1352;;14237;14;1;0;0;AT;Age25_49;AZ;8932664
2021-W27;AT;3002329;0;0;0;;0;0;0;0;79;AT;Age25_49;UNK;8932664
2021-W27;AT;3002329;0;0;0;;2;0;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W27;AT;3002329;0;0;49320;;124970;90;2;0;0;AT;Age25_49;COM;8932664
2021-W27;AT;3002329;0;0;8030;;24976;33;1;0;0;AT;Age25_49;MOD;8932664
2021-W27;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W27;AT;3002329;0;0;12889;;7;21;0;0;0;AT;Age25_49;JANSS;8932664
2021-W27;AT;3002329;0;0;6;;6;0;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W27;AT;1399348;0;0;11354;;56227;46;1;0;0;AT;Age50_59;COM;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W27;AT;1399348;0;0;2136;;3;23;0;0;0;AT;Age50_59;JANSS;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
2021-W27;AT;1399348;0;0;2062;;7715;24;0;0;0;AT;Age50_59;MOD;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;16;AT;Age50_59;UNK;8932664
2021-W27;AT;1399348;0;0;472;;10273;7;0;0;0;AT;Age50_59;AZ;8932664
2021-W27;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W27;AT;1399348;0;0;1;;2;0;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8932664
2021-W27;AT;428300;0;0;1;;0;0;0;0;0;AT;Age5_9;AZ;8932664
2021-W27;AT;428300;0;0;5;;1;0;0;0;0;AT;Age5_9;COM;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8932664
2021-W27;AT;428300;0;0;1;;0;0;0;0;0;AT;Age5_9;MOD;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8932664
2021-W27;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;JANSS;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8932664
2021-W27;AT;1047888;0;0;1132;;2;30;0;0;0;AT;Age60_69;JANSS;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;NVXD;8932664
2021-W27;AT;1047888;0;0;320;;17111;9;0;0;0;AT;Age60_69;AZ;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;29;AT;Age60_69;UNK;8932664
2021-W27;AT;1047888;0;0;792;;2279;8;0;0;0;AT;Age60_69;MOD;8932664
2021-W27;AT;1047888;0;0;6139;;27610;48;0;0;0;AT;Age60_69;COM;8932664
2021-W27;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8932664
2021-W27;AT;1047888;0;0;2;;0;0;0;0;0;AT;Age60_69;COMBA.1;8932664
2021-W27;AT;753524;0;0;2811;;7224;52;0;0;0;AT;Age70_79;COM;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;NVXD;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8932664
2021-W27;AT;753524;0;0;0;;1;0;0;0;0;AT;Age70_79;COMBA.1;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8932664
2021-W27;AT;753524;0;0;502;;0;8;0;0;0;AT;Age70_79;JANSS;8932664
2021-W27;AT;753524;0;0;172;;15517;10;3;0;0;AT;Age70_79;AZ;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;32;AT;Age70_79;UNK;8932664
2021-W27;AT;753524;0;0;250;;529;21;0;0;0;AT;Age70_79;MOD;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8932664
2021-W27;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8932664
2021-W27;AT;502105;0;0;132;;2101;3;0;0;0;AT;Age80+;AZ;8932664
2021-W27;AT;502105;0;0;288;;1;8;0;0;0;AT;Age80+;JANSS;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.1;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;9;AT;Age80+;UNK;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8932664
2021-W27;AT;502105;0;0;1257;;2398;17;1;0;0;AT;Age80+;COM;8932664
2021-W27;AT;502105;0;0;107;;160;2;0;0;0;AT;Age80+;MOD;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;NVXD;8932664
2021-W27;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;NVXD;8932664
2021-W27;AT;1543886;0;0;15933;;8362;4;0;0;0;AT;Age<18;COM;8932664
2021-W27;AT;1543886;0;0;8;;22;0;0;0;0;AT;Age<18;AZ;8932664
2021-W27;AT;1543886;0;0;16;;30;0;0;0;0;AT;Age<18;MOD;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8932664
2021-W27;AT;1543886;0;0;35;;0;0;0;0;0;AT;Age<18;JANSS;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.1;8932664
2021-W27;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8932664
2021-W28;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W28;AT;7388778;0;0;0;;1;0;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W28;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W28;AT;7388778;0;0;3;;13;0;0;0;0;AT;ALL;COMBA.1;8932664
2021-W28;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W28;AT;7388778;0;0;955;;47654;44;2;0;0;AT;ALL;AZ;8932664
2021-W28;AT;7388778;0;0;19782;;42;105;0;0;0;AT;ALL;JANSS;8932664
2021-W28;AT;7388778;0;0;0;;0;0;0;0;173;AT;ALL;UNK;8932664
2021-W28;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;MODBA.1;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W28;AT;433755;0;0;4;;2;0;0;0;0;AT;Age0_4;COM;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W28;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8932664
2021-W28;AT;423433;0;0;2;;0;0;0;0;0;AT;Age10_14;JANSS;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;NVXD;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8932664
2021-W28;AT;423433;0;0;3;;2;0;0;0;0;AT;Age10_14;AZ;8932664
2021-W28;AT;423433;0;0;5;;2;0;0;0;0;AT;Age10_14;MOD;8932664
2021-W28;AT;423433;0;0;8990;;2091;1;0;0;0;AT;Age10_14;COM;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8932664
2021-W28;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8932664
2021-W28;AT;258398;0;0;13480;;6402;5;0;0;0;AT;Age15_17;COM;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;NVXD;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8932664
2021-W28;AT;258398;0;0;29;;0;0;0;0;0;AT;Age15_17;JANSS;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8932664
2021-W28;AT;258398;0;0;7;;31;0;0;0;0;AT;Age15_17;MOD;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8932664
2021-W28;AT;258398;0;0;2;;13;0;0;0;0;AT;Age15_17;AZ;8932664
2021-W28;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;13;AT;Age18_24;UNK;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W28;AT;683584;0;0;3196;;11;1;0;0;0;AT;Age18_24;JANSS;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W28;AT;683584;0;0;551;;4273;2;0;0;0;AT;Age18_24;MOD;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W28;AT;683584;0;0;0;;1;0;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W28;AT;683584;0;0;109;;2735;0;0;0;0;AT;Age18_24;AZ;8932664
2021-W28;AT;683584;0;0;13355;;24071;16;0;0;0;AT;Age18_24;COM;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W28;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W28;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W28;AT;3002329;0;0;347;;13883;13;0;0;0;AT;Age25_49;AZ;8932664
2021-W28;AT;3002329;0;0;32369;;123944;92;6;0;0;AT;Age25_49;COM;8932664
2021-W28;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W28;AT;3002329;0;0;9588;;18;14;0;0;0;AT;Age25_49;JANSS;8932664
2021-W28;AT;3002329;0;0;0;;1;0;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W28;AT;3002329;0;0;0;;0;0;0;0;76;AT;Age25_49;UNK;8932664
2021-W28;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W28;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W28;AT;3002329;0;0;2138;;20518;29;0;0;0;AT;Age25_49;MOD;8932664
2021-W28;AT;3002329;0;0;2;;10;0;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W28;AT;1399348;0;0;9407;;40331;65;2;0;0;AT;Age50_59;COM;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;25;AT;Age50_59;UNK;8932664
2021-W28;AT;1399348;0;0;776;;13762;17;1;0;0;AT;Age50_59;MOD;8932664
2021-W28;AT;1399348;0;0;0;;2;0;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W28;AT;1399348;0;0;3547;;6;27;0;0;0;AT;Age50_59;JANSS;8932664
2021-W28;AT;1399348;0;0;169;;9649;5;2;0;0;AT;Age50_59;AZ;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W28;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
